"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BANX","StoneCastle Financial Corp","16.85","110564645","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/banx",
"STNE","StoneCo Ltd.","47.71","13217754020.51","n/a","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/stne",
"SNEX","StoneX Group Inc.","52.48","1008545420.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/snex",
"SSKN","Strata Skin Sciences, Inc.","1.21","40794378.02","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","14.98","820889020","n/a","1994","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/ssys",
"STRA","Strategic Education, Inc.","126.21","2803704413.58","n/a","1996","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/stra",
"HNDL","Strategy Shares Nasdaq 7HANDL Index ETF","24.8278","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hndl",
"STRT","Strattec Security Corporation","21.61","82518217.2","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/strt",
"STRS","Stratus Properties Inc.","19.1","156813654.9","n/a","n/a","Consumer Services","Homebuilding","https://old.nasdaq.com/symbol/strs",
"STRM","Streamline Health Solutions, Inc.","1.24","38745053.64","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","3.37","182814078.37","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sbbp",
"SUMR","Summer Infant, Inc.","9.7","20480841.9","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","15.04","195099210.88","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","9.86","59846256","n/a","2006","n/a","n/a","https://old.nasdaq.com/symbol/ssbi",
"SMMT","Summit Therapeutics plc","3.62","115051553.14","31782197","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/smmt",
"WISA","Summit Wireless Technologies, Inc.","2.25","17377544.25","n/a","2018","Technology","Semiconductors","https://old.nasdaq.com/symbol/wisa",
"SNDE","Sundance Energy Inc. ","2.56","17601720.32","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/snde",
"SNDL","Sundial Growers Inc.","0.5842","61129010.7618","n/a","2019","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/sndl",
"SNSS","Sunesis Pharmaceuticals, Inc.","0.304","33863472","n/a","2005","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/snss",
"STKL","SunOpta, Inc.","6.58","706124152.58","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","9.33","1585655173.59","n/a","2005","Technology","Semiconductors","https://old.nasdaq.com/symbol/spwr",
"RUN","Sunrun Inc.","36.69","4489239915.57","n/a","2015","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/run",
"SUNW","Sunworks, Inc.","1.32","21950269.44","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/sunw",
"SLGG","Super League Gaming, Inc.","2.22","23149627.2","n/a","2019","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/slgg",
"SMCI","Super Micro Computer, Inc.","30.305","1573546092.03","n/a","2020","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/smci",
"SPCB","SuperCom, Ltd.","1.33","21660305.52","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","0.4949","13502658.0941","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/scon",
"SGC","Superior Group of Companies, Inc.","19.25","294808167.5","n/a","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","22.265","1169773242.635","n/a","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/supn",
"SPRT","support.com, Inc.","1.67","31819936.18","n/a","2000","Technology","EDP Services","https://old.nasdaq.com/symbol/sprt",
"SURF","Surface Oncology, Inc.","5.21","204475807.16","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/surf",
"SRGA","Surgalign Holdings, Inc.","2.81","0","n/a","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/srga",
"SGRY","Surgery Partners, Inc.","15.27","771415616.79","n/a","2015","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/sgry",
"SRDX","Surmodics, Inc.","47.29","643542796.57","n/a","1998","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/srdx",
"SSSS","SuRo Capital Corp.","12.61","207332031.14","n/a","2011","n/a","n/a","https://old.nasdaq.com/symbol/ssss",
"STRO","Sutro Biopharma, Inc.","7.77","278774103.51","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/stro",
"SIVB","SVB Financial Group","224.27","11603889928.78","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sivb",
"SIVBP","SVB Financial Group","26.13","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sivbp",
"SVMK","SVMK Inc.","23.98","3310914979.02","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/svmk",
"SWKH","SWK Holdings Corporation","12.62","162942536.86","n/a","n/a","Finance","Diversified Financial Services","https://old.nasdaq.com/symbol/swkh",
"SYKE","Sykes Enterprises, Incorporated","27.46","1112231794.22","n/a","1996","Technology","EDP Services","https://old.nasdaq.com/symbol/syke",
"SYNC","Synacor, Inc.","1.17","46155724.29","n/a","2012","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","7.1","64312084","n/a","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","80.02","2723537194.12","n/a","2002","Technology","Semiconductors","https://old.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","3.3","146987860.8","n/a","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/sncr",
"SNDX","Syndax Pharmaceuticals, Inc.","14.11","509299448.19","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sndx",
"SYNH","Syneos Health, Inc.","62.39","6499110585.73","n/a","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/synh",
"SYBX","Synlogic, Inc.","2.26","74215043.9","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sybx",
"SNPS","Synopsys, Inc.","199.22","30040126208.54","n/a","1992","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/snps",
"SYPR","Sypris Solutions, Inc.","1.09","23227442.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sypr",
"SYRS","Syros Pharmaceuticals, Inc.","9.49","433628164.32","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/syrs",
"TROW","T. Rowe Price Group, Inc.","138.1","31424500742.3","n/a","1986","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/trow",
"TTOO","T2 Biosystems, Inc.","1.66","198432769.58","n/a","2014","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ttoo",
"TRHC","Tabula Rasa HealthCare, Inc.","56.2","1293773793.2","n/a","2016","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/trhc",
"TCMD","Tactile Systems Technology, Inc.","40.98","788170102.14","n/a","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tcmd",
"TAIT","Taitron Components Incorporated","2.46","14262703.62","n/a","1995","Technology","Electronic Components","https://old.nasdaq.com/symbol/tait",
"TLC","Taiwan Liposome Company, Ltd.","5.31","20791570.5","3915550","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tlc",
"TTWO","Take-Two Interactive Software, Inc.","164.02","18753844071.28","n/a","1997","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ttwo",
"TLND","Talend S.A.","35.34","1104778441.44","31261416","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tlnd",
"TNDM","Tandem Diabetes Care, Inc.","104.46","6278357081.88","n/a","2013","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tndm",
"TLF","Tandy Leather Factory, Inc.","3.14","28365485.16","n/a","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/tlf",
"TANH","Tantech Holdings Ltd.","1.775","51277680.35","n/a","2015","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/tanh",
"TAOP","Taoping Inc.","3.68","26946512.96","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/taop",
"TAPM","Tapinator, Inc.","3.38","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tapm",
"TEDU","Tarena International, Inc.","1.68","60375593.04","35937853","2014","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/tedu",
"TH","Target Hospitality Corp.","1.43","146440963.24","n/a","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/th",
"THWWW","Target Hospitality Corp.","0.07","0","n/a","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/thwww",
"TATT","TAT Technologies Ltd.","3.7301","33103503.5496","n/a","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/tatt",
"TAYD","Taylor Devices, Inc.","10.06","35003900.78","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tayd",
"TCF","TCF Financial Corporation","27.49","4184888083.94","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcf",
"TCFCP","TCF Financial Corporation","25.15","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcfcp",
"CGBD","TCG BDC, Inc.","8.14","458352134.24","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/cgbd",
"TCRR","TCR2 Therapeutics Inc.","16.75","403271609.75","n/a","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tcrr",
"AMTD","TD Ameritrade Holding Corporation","35.89","19413767348.71","n/a","1997","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/amtd",
"GLG","TD Holdings, Inc.","2.98","204657722.24","n/a","2013","Finance","Major Banks","https://old.nasdaq.com/symbol/glg",
"PETZ","TDH Holdings, Inc.","1.3","59604993.5","n/a","2017","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/petz",
"TCCO","Technical Communications Corporation","3.9","7216571.7","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","36.29","999019643.94","n/a","2007","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ttgt",
"TGLS","Tecnoglass Inc.","4.95","228282273.45","n/a","2012","Consumer Durables","Electronic Components","https://old.nasdaq.com/symbol/tgls",
"TECTP","Tectonic Financial, Inc.","8.35","0","n/a","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/tectp",
"TELA","TELA Bio, Inc.","11.64","167704755","n/a","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tela",
"TNAV","Telenav, Inc.","5.185","245186543.025","n/a","2010","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tnav",
"TLGT","Teligent, Inc.","2.14","11527452.4","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tlgt",
"TELL","Tellurian Inc.","0.8918","256383543.6526","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tell",
"TENB","Tenable Holdings, Inc.","33.93","3431239110","n/a","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tenb",
"TENX","Tenax Therapeutics, Inc.","1.33","16790410.77","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/tenx",
"TZAC","Tenzing Acquisition Corp.","10.7","54939717.1","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tzac",
"TZACU","Tenzing Acquisition Corp.","10.44","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tzacu",
"TZACW","Tenzing Acquisition Corp.","0.325","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tzacw",
"TER","Teradyne, Inc.","88.96","14746747256.32","n/a","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/ter",
"TERP","TerraForm Power, Inc.","19.35","4383387717.75","n/a","2014","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/terp",
"TBNK","Territorial Bancorp Inc.","21.97","208595549.11","n/a","2009","Finance","Savings Institutions","https://old.nasdaq.com/symbol/tbnk",
"TSLA","Tesla, Inc. ","1430.76","266638903091.76","n/a","2010","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/tsla",
"TESS","TESSCO Technologies Incorporated","6.16","53232872","n/a","1994","Technology","Electronic Components","https://old.nasdaq.com/symbol/tess",
"TTEK","Tetra Tech, Inc.","88.65","4789411105.5","n/a","1991","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/ttek",
"TCBI","Texas Capital Bancshares, Inc.","33.22","1675764163.92","n/a","2003","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.73","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","25.15","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbip",
"TXN","Texas Instruments Incorporated","127.55","116828629011.45","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/txn",
"TXRH","Texas Roadhouse, Inc.","56.19","3894574076.76","n/a","2004","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/txrh",
"TFFP","TFF Pharmaceuticals, Inc.","9.09","169725371.22","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tffp",
"TFSL","TFS Financial Corporation","14.48","4056469582.96","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/tfsl",
"TGTX","TG Therapeutics, Inc.","19.58","2245896331.36","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tgtx",
"WTER","The Alkaline Water Company Inc.","2.02","129430443.54","n/a","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/wter",
"ANDE","The Andersons, Inc.","14.22","467838000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","9.43","542746554.44","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tbbk",
"BPRN","The Bank of Princeton","17.99","121810523.87","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bprn",
"CG","The Carlyle Group Inc.","28.47","9927314877.48","n/a","2012","Finance","Investment Managers","https://old.nasdaq.com/symbol/cg",
"CAKE","The Cheesecake Factory Incorporated","24","1091091192","n/a","1992","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","11.53","424316971.25","n/a","2011","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/chef",
"TCFC","The Community Financial Corporation","22.52","133131821.8","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcfc",
"DSGX","The Descartes Systems Group Inc.","56.33","4758401718.44","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/dsgx",
"DXYN","The Dixie Group, Inc.","1.05","16604370.3","n/a","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/dxyn",
"ENSG","The Ensign Group, Inc.","45.99","2468381074.74","n/a","2007","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/ensg",
"XONE","The ExOne Company","8.76","144769958.76","n/a","2013","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/xone",
"FBMS","The First Bancshares, Inc.","19.91","425979586.78","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","14.91","355537627.62","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/flic",
"GT","The Goodyear Tire & Rubber Company","9.01","2099307925.5","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/gt",
"HCKT","The Hackett Group, Inc.","13.79","413371163.66","n/a","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","33.98","3464403104.36","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/hain",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","3.48","21345133.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","25.139","57547117.823","n/a","n/a","Consumer Services","Building operators","https://old.nasdaq.com/symbol/intg",
"JYNT","The Joint Corp.","14.44","201333078.96","n/a","2014","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/jynt",
"KHC","The Kraft Heinz Company","34.38","42006621221.64","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/khc",
"OLD","The Long-Term Care ETF","24.8106","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/old",
"LOVE","The Lovesac Company","31.78","461473089.7","n/a","2018","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/love",
"MEET","The Meet Group, Inc.","6.23","447336664.74","n/a","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/meet",
"MIK","The Michaels Companies, Inc.","7.18","1057900410.2","n/a","2014","Consumer Services","Recreational Products/Toys","https://old.nasdaq.com/symbol/mik",
"MIDD","The Middleby Corporation","83.06","4616478786.88","n/a","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/midd",
"ODP","The ODP Corporation","22.07","1161628826.73","n/a","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/odp",
"STKS","The ONE Group Hospitality, Inc.","1.34","38630424.5","n/a","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/stks",
"PECK","The Peck Company Holdings, Inc.","4.03","21351580.77","n/a","2016","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/peck",
"PNTG","The Pennant Group, Inc.","25.06","699388563.72","n/a","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/pntg",
"PRSC","The Providence Service Corporation","81.01","1116416389.17","n/a","2003","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/prsc",
"REAL","The RealReal, Inc.","13.64","1185241130.04","n/a","2019","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/real",
"RMR","The RMR Group Inc.","28.76","900604416.04","n/a","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/rmr",
"SHYF","The Shyft Group, Inc.","18.88","663884973.12","n/a","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/shyf",
"SMPL","The Simply Good Foods Company","24.04","2292927723.56","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/smpl",
"TTD","The Trade Desk, Inc.","451.32","20787064451.04","n/a","2016","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ttd",
"YORW","The York Water Company","46.31","603203449.09","n/a","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/yorw",
"NCTY","The9 Limited","0.7189","13090351.6107","18208863","2004","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ncty",
"TXAC","Therapeutics Acquisition Corp.","14.22","254109978","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/txac",
"TXMD","TherapeuticsMD, Inc.","1.85","502614042.1","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/txmd",
"THTX","Theratechnologies Inc.","2.42","186372454.62","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/thtx",
"TBPH","Theravance Biopharma, Inc.","19.42","1225171504.02","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tbph",
"THMO","ThermoGenesis Holdings, Inc.","5.4","34371248.4","n/a","n/a","Capital Goods","Medical Specialities","https://old.nasdaq.com/symbol/thmo",
"TCRD","THL Credit, Inc.","3.61","127427260.1","n/a","2010","n/a","n/a","https://old.nasdaq.com/symbol/tcrd",
"THBR","Thunder Bridge Acquisition II, Ltd.","10.32","445050000","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/thbr",
"THBRU","Thunder Bridge Acquisition II, Ltd.","11","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/thbru",
"THBRW","Thunder Bridge Acquisition II, Ltd.","1.4","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/thbrw",
"TLRY","Tilray, Inc.","7.38","921481183.62","n/a","2018","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/tlry",
"TSBK","Timberland Bancorp, Inc.","16.66","138431155.38","n/a","n/a","Finance","Banks","https://old.nasdaq.com/symbol/tsbk",
"TIPT","Tiptree Inc.","5.05","173322115.55","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/tipt",
"TITN","Titan Machinery Inc.","10.865","242440447.445","n/a","2007","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/titn",
"TMDI","Titan Medical Inc.","0.92","67924870.52","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tmdi",
"TTNP","Titan Pharmaceuticals, Inc.","0.291","27837163.305","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ttnp",
"TVTY","Tivity Health, Inc.","13.12","636137080.96","n/a","n/a","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/tvty",
"TLSA","Tiziana Life Sciences plc","6.99","109079075.82","15605018","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tlsa",
"TMUS","T-Mobile US, Inc.","107.38","133022196996.78","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tmus",
"TNXP","Tonix Pharmaceuticals Holding Corp.","1.29","162209638.74","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tnxp",
"TOPS","TOP Ships Inc.","0.1002","83883364.0644","n/a","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/tops",
"TRCH","Torchlight Energy Resources, Inc.","0.3207","31288493.8668","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/trch",
"TRMD","TORM plc","7.41","550818022.56","n/a","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/trmd",
"TOTA","Tottenham Acquisition I Limited","10.85","40257688.1","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tota",
"TOTAR","Tottenham Acquisition I Limited","0.1931","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/totar",
"TOTAU","Tottenham Acquisition I Limited","11","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/totau",
"TOTAW","Tottenham Acquisition I Limited","0.17","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/totaw",
"TBLT","ToughBuilt Industries, Inc.","0.701","25049487.033","n/a","2018","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tblt",
"TBLTW","ToughBuilt Industries, Inc.","0.04","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tbltw",
"TSEM","Tower Semiconductor Ltd.","21.5","2297165909","n/a","1994","Technology","Semiconductors","https://old.nasdaq.com/symbol/tsem",
"CLUB","Town Sports International Holdings, Inc.","0.4249","12623798.1205","n/a","2006","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/club",
"TOWN","Towne Bank","17.64","1280934262.44","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/town",
"TPIC","TPI Composites, Inc.","25.58","902029637.56","n/a","2016","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tpic",
"TCON","TRACON Pharmaceuticals, Inc.","1.65","9075640.2","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tcon",
"TSCO","Tractor Supply Company","142.74","16505043328.8","n/a","1994","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/tsco",
"TW","Tradeweb Markets Inc.","54.07","12213896955.92","n/a","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/tw",
"TWMC","Trans World Entertainment Corp.","7.99","14583332.02","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://old.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","3.51","26464294.35","n/a","1996","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","27.9","206811316.8","n/a","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/trns",
"TGA","TransGlobe Energy Corporation","0.5788","41987888.4","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tga",
"TBIO","Translate Bio, Inc.","15.19","1029779619.4","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tbio",
"TMDX","TransMedics Group, Inc.","18.06","489633924.78","n/a","2019","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/tmdx",
"TA","TravelCenters of America Inc. ","13.98","117173439.9","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/ta",
"TANNI","TravelCenters of America Inc. ","25.05","0","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/tanni",
"TANNL","TravelCenters of America Inc. ","24.29","0","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/tannl",
"TANNZ","TravelCenters of America Inc. ","24.37","0","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/tannz",
"TZOO","Travelzoo","6.13","69332942.03","n/a","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/tzoo",
"TIG","Trean Insurance Group, Inc.","15.6","797828569.2","n/a","2020","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/tig",
"TRMT","Tremont Mortgage Trust","2.24","18455866.24","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/trmt",
"TRVN","Trevena, Inc.","2.32","248659864.32","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/trvn",
"TRVI","Trevi Therapeutics, Inc.","4.97","88682885.83","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/trvi",
